id,idade,salario,sexo,renda_extra,tempo_emprego,setor,nacionalidade,status_emprego
1301,19.0,37483.35264202227,Feminino,,30.09382810127824,Educação,Estrangeiro,Empregado
1302,20.0,111005.55547950172,Masculino,1490.378464400453,0.7058064071442338,Saúde,Estrangeiro,Desempregado
1303,40.0,55236.11044426824,Feminino,,20.680251328388344,Tecnologia,Brasileiro,Desempregado
1304,,138883.58784592297,Feminino,1490.378464400453,21.18290722850699,Tecnologia,Brasileiro,Empregado
1305,37.0,129783.16994321311,Masculino,1490.378464400453,,Tecnologia,Brasileiro,Desempregado
1306,22.0,113672.87088592387,Feminino,,11.895733282479588,Educação,Estrangeiro,Empregado
1307,54.0,143605.7444788913,Masculino,1490.378464400453,27.268994016493686,Tecnologia,Estrangeiro,Desempregado
1308,55.0,28927.727688909115,Feminino,1490.378464400453,,Saúde,Brasileiro,Desempregado
1309,47.0,117025.05313259525,Masculino,,31.95794248286824,Educação,Estrangeiro,Empregado
1310,26.0,66280.34741705067,Masculino,1490.378464400453,32.12148643069887,Saúde,Estrangeiro,Empregado
1311,51.0,138258.23571079568,Feminino,,16.610457502912823,Varejo,Estrangeiro,Empregado
1312,61.0,58334.399582747195,Masculino,1490.378464400453,11.341920436385905,Educação,Brasileiro,Empregado
1313,52.0,115607.06241437713,Feminino,1490.378464400453,11.355127263628528,Saúde,Estrangeiro,Desempregado
1314,39.0,134705.8774563477,Feminino,,19.291652959848406,Saúde,Brasileiro,Desempregado
1315,61.0,30207.102297835303,Masculino,,28.78316898997435,Educação,Estrangeiro,Empregado
1316,41.0,74705.94744900451,Feminino,1490.378464400453,14.35474763975435,Varejo,Estrangeiro,Desempregado
1317,34.0,120288.62900274234,Masculino,1490.378464400453,24.40173381831006,Educação,Brasileiro,Desempregado
1318,27.0,81864.86118844838,Masculino,,15.299378423303773,Tecnologia,Estrangeiro,Empregado
1319,47.0,58406.57872419942,Masculino,1490.378464400453,12.180927566055333,Tecnologia,Estrangeiro,Empregado
1320,63.0,52475.66860289875,Masculino,1490.378464400453,0.9943806366317665,Varejo,Estrangeiro,Desempregado
1321,40.0,41439.78336454724,Masculino,1490.378464400453,,Saúde,Brasileiro,Empregado
1322,49.0,132141.19498203526,Masculino,1490.378464400453,9.088307113280178,Saúde,Estrangeiro,Empregado
1323,,96919.4254064445,Masculino,,16.256251472039818,Saúde,Estrangeiro,Desempregado
1324,34.0,34548.118123932,Masculino,,34.05044669448241,Educação,Estrangeiro,Desempregado
1325,31.0,72822.54044632943,Feminino,,31.939369717217016,Educação,Estrangeiro,Empregado
1326,26.0,70966.70635063873,Feminino,,10.686610503519596,Varejo,Estrangeiro,Desempregado
1327,57.0,47717.39883868287,Masculino,,9.781617719371972,Tecnologia,Brasileiro,Empregado
1328,19.0,79438.45318402383,Feminino,,9.092882842801098,Saúde,Brasileiro,Empregado
1329,62.0,66512.42067414205,Feminino,1490.378464400453,13.569493621154681,Tecnologia,Estrangeiro,Desempregado
1330,,67725.46318652281,Feminino,,19.927948782467414,Educação,Estrangeiro,Desempregado
1331,,117378.31972349483,Feminino,1490.378464400453,17.546710881263017,Educação,Brasileiro,Empregado
1332,26.0,52907.923188149536,Feminino,1490.378464400453,8.730927951259751,Educação,Estrangeiro,Empregado
1333,39.0,105232.49485691942,Feminino,1490.378464400453,5.218056397744721,Tecnologia,Estrangeiro,Empregado
1334,60.0,96331.20298511686,Masculino,,0.5031124994478153,Varejo,Estrangeiro,Desempregado
1335,63.0,96011.56404223341,Feminino,1490.378464400453,6.158529546660154,Varejo,Estrangeiro,Empregado
1336,21.0,107875.918267722,Feminino,,28.21425480776473,Educação,Estrangeiro,Desempregado
1337,43.0,93547.75452445674,Feminino,1490.378464400453,9.745542773823317,Saúde,Estrangeiro,Empregado
1338,46.0,134906.88935579808,Feminino,1490.378464400453,18.744072404860393,Tecnologia,Estrangeiro,Desempregado
1339,62.0,109447.51149378247,Masculino,,23.65204595692979,Educação,Estrangeiro,Empregado
1340,,93370.40642142351,Masculino,1490.378464400453,35.473636113264284,Tecnologia,Brasileiro,Desempregado
1341,40.0,128720.39003595561,Masculino,1490.378464400453,35.55420393573678,Tecnologia,Brasileiro,Empregado
1342,54.0,100768.32061668497,Masculino,1490.378464400453,29.829349347254357,Varejo,Estrangeiro,Empregado
1343,28.0,61393.030973147375,Feminino,1490.378464400453,1.406279681940057,Educação,Estrangeiro,Empregado
1344,23.0,50886.86477207141,Masculino,,23.002816763416597,Varejo,Estrangeiro,Empregado
1345,35.0,44040.973207834846,Masculino,1490.378464400453,31.46333883326026,Educação,Estrangeiro,Desempregado
1346,38.0,137431.90156826272,Masculino,1490.378464400453,0.6915217905345283,Tecnologia,Brasileiro,Desempregado
1347,59.0,,Masculino,,21.98738454626313,Varejo,Brasileiro,Desempregado
1348,53.0,142172.3047705401,Feminino,1490.378464400453,34.31056583144118,Tecnologia,Brasileiro,Desempregado
1349,58.0,100411.47571436787,Masculino,1490.378464400453,18.964083033690677,Educação,Brasileiro,Desempregado
1350,55.0,84175.11018686407,Feminino,1490.378464400453,,Saúde,Estrangeiro,Empregado
1351,51.0,32464.561121361166,Masculino,1490.378464400453,0.4405343334242984,Varejo,Estrangeiro,Desempregado
1352,34.0,108955.28519325372,Feminino,,16.665441496550024,Varejo,Estrangeiro,Desempregado
1353,54.0,97776.0949710289,Feminino,1490.378464400453,6.200346696670183,Tecnologia,Brasileiro,Desempregado
1354,42.0,148776.11169845267,Masculino,,26.57802628373038,Tecnologia,Estrangeiro,Desempregado
1355,55.0,54894.84722278038,Masculino,1490.378464400453,28.351970596246158,Saúde,Estrangeiro,Empregado
1356,29.0,91342.16941085448,Masculino,1490.378464400453,7.115191818425144,Varejo,Brasileiro,Empregado
1357,40.0,106369.66688975909,Masculino,1490.378464400453,35.54133154097939,Educação,Brasileiro,Empregado
1358,59.0,105573.89684279295,Feminino,,17.676313799157036,Educação,Brasileiro,Empregado
1359,39.0,95161.69286855034,Feminino,1490.378464400453,5.713836303676949,Varejo,Brasileiro,Desempregado
1360,38.0,122116.00129090318,Masculino,1490.378464400453,30.57006392277582,Varejo,Brasileiro,Desempregado
1361,44.0,50622.65119085205,Masculino,,31.598980000670913,Varejo,Estrangeiro,Empregado
1362,48.0,115703.40003430199,Feminino,,25.5718189066183,Saúde,Estrangeiro,Empregado
1363,23.0,102466.82142913615,Masculino,,34.13862212810213,Educação,Brasileiro,Desempregado
1364,44.0,137009.38897432166,Feminino,,29.49491888122685,Educação,Estrangeiro,Desempregado
1365,57.0,130899.30487919772,Masculino,1490.378464400453,,Tecnologia,Estrangeiro,Empregado
1366,51.0,,Feminino,1490.378464400453,17.355521939419177,Tecnologia,Estrangeiro,Empregado
1367,29.0,59529.665621894135,Feminino,1490.378464400453,29.903885123977698,Varejo,Estrangeiro,Empregado
1368,62.0,147706.66548155597,Feminino,1490.378464400453,39.990062537161776,Tecnologia,Brasileiro,Empregado
1369,24.0,90908.14761440706,Feminino,,28.997247900784767,Saúde,Estrangeiro,Desempregado
1370,27.0,138302.6204893046,Feminino,1490.378464400453,4.567351209485286,Educação,Estrangeiro,Desempregado
1371,62.0,45485.12797256027,Masculino,1490.378464400453,20.73274889716732,Educação,Estrangeiro,Desempregado
1372,34.0,105352.36435002179,Feminino,1490.378464400453,23.493911649721117,Tecnologia,Brasileiro,Empregado
1373,43.0,126232.52342007327,Masculino,1490.378464400453,6.968427002855639,Varejo,Estrangeiro,Desempregado
1374,38.0,143424.40619830583,Feminino,,38.5156653671215,Tecnologia,Brasileiro,Desempregado
1375,45.0,67167.51762712793,Feminino,1490.378464400453,7.023191105384652,Varejo,Brasileiro,Empregado
1376,63.0,115622.64624050655,Masculino,1490.378464400453,7.102316788528911,Saúde,Brasileiro,Empregado
1377,19.0,92351.62612995238,Masculino,1490.378464400453,36.6066855189822,Educação,Brasileiro,Empregado
1378,60.0,32578.615758308522,Masculino,,18.608217324866843,Saúde,Estrangeiro,Empregado
1379,18.0,111249.96716361793,Masculino,,2.527531170980648,Educação,Brasileiro,Empregado
1380,53.0,111262.06977973043,Feminino,1490.378464400453,23.927499997541144,Saúde,Brasileiro,Empregado
1381,43.0,141325.85060581713,Masculino,1490.378464400453,24.073053945321913,Tecnologia,Brasileiro,Desempregado
1382,46.0,87164.05577112155,Feminino,1490.378464400453,2.580030347462472,Saúde,Brasileiro,Desempregado
1383,38.0,53781.36508881433,Masculino,,38.90089982534648,Saúde,Brasileiro,Desempregado
1384,28.0,30570.477931084893,Masculino,1490.378464400453,21.761198611783023,Tecnologia,Estrangeiro,Desempregado
1385,57.0,76955.27333573821,Feminino,1490.378464400453,22.39182888719057,Educação,Brasileiro,Desempregado
1386,28.0,62739.58750968773,Feminino,1490.378464400453,20.804616580095782,Educação,Estrangeiro,Desempregado
1387,53.0,120136.03825298445,Masculino,,24.4292711857848,Tecnologia,Estrangeiro,Empregado
1388,56.0,69283.47060513083,Feminino,1490.378464400453,10.571990110950198,Saúde,Brasileiro,Empregado
1389,57.0,143633.89953935548,Feminino,1490.378464400453,11.489653918993632,Saúde,Estrangeiro,Empregado
1390,52.0,145288.77537347304,Feminino,,20.45356359184531,Saúde,Estrangeiro,Desempregado
1391,51.0,102613.5737772135,Feminino,,32.267434190543185,Varejo,Estrangeiro,Desempregado
1392,64.0,141082.53587686038,Feminino,1490.378464400453,1.9945830597671543,Educação,Brasileiro,Empregado
1393,41.0,120106.79306431195,Feminino,,24.13616848880984,Saúde,Brasileiro,Empregado
1394,39.0,93357.45512189077,Feminino,1490.378464400453,32.27112570025256,Educação,Brasileiro,Empregado
1395,22.0,47538.491927847266,Feminino,,6.2766908814890865,Saúde,Brasileiro,Empregado
1396,50.0,82324.74293923,Masculino,,0.6009016792226518,Tecnologia,Brasileiro,Empregado
1397,53.0,95109.30792032719,Feminino,1490.378464400453,12.508531805658322,Tecnologia,Brasileiro,Desempregado
1398,,132995.19759187626,Masculino,1490.378464400453,23.525748269183925,Educação,Brasileiro,Desempregado
1399,37.0,85166.67206695811,Feminino,1490.378464400453,5.531326936189909,Educação,Estrangeiro,Desempregado
1400,36.0,137209.33408474457,Feminino,,17.04489483889942,Tecnologia,Estrangeiro,Empregado
1401,52.0,109293.62237793361,Feminino,1490.378464400453,,Varejo,Brasileiro,Desempregado
1402,60.0,,Feminino,1490.378464400453,23.955323790292688,Tecnologia,Estrangeiro,Empregado
1403,,149372.67116563662,Masculino,1490.378464400453,10.976468840015006,Saúde,Brasileiro,Desempregado
1404,62.0,90904.08259423908,Masculino,1490.378464400453,16.001185439451653,Varejo,Brasileiro,Empregado
1405,60.0,73982.28705113486,Feminino,1490.378464400453,31.133569162702347,Tecnologia,Brasileiro,Empregado
1406,51.0,107389.22055869081,Masculino,,37.64858776482742,Varejo,Estrangeiro,Desempregado
1407,26.0,38611.66424762989,Feminino,1490.378464400453,34.47521324473029,Varejo,Brasileiro,Desempregado
1408,43.0,104567.3308441693,Feminino,1490.378464400453,22.571340069337275,Varejo,Brasileiro,Desempregado
1409,19.0,87279.50006240912,Masculino,,16.41171211775786,Educação,Brasileiro,Desempregado
1410,26.0,75834.25874982288,Masculino,1490.378464400453,,Tecnologia,Brasileiro,Desempregado
1411,26.0,144127.50264736242,Feminino,1490.378464400453,4.9982626433607225,Educação,Estrangeiro,Empregado
1412,57.0,90317.46459150666,Feminino,1490.378464400453,4.262049888644519,Educação,Brasileiro,Desempregado
1413,34.0,52389.684933742305,Masculino,1490.378464400453,27.534304996546307,Saúde,Estrangeiro,Desempregado
1414,18.0,82370.43492216233,Feminino,1490.378464400453,10.391776646846417,Saúde,Estrangeiro,Empregado
1415,42.0,139923.42557158408,Masculino,,10.186467457297873,Varejo,Brasileiro,Desempregado
1416,60.0,47011.933916324335,Feminino,,39.927802179111424,Varejo,Brasileiro,Empregado
1417,57.0,51744.62983602961,Feminino,,7.517038314951816,Saúde,Estrangeiro,Desempregado
1418,,26628.695969635468,Masculino,1490.378464400453,5.922390379553186,Saúde,Estrangeiro,Desempregado
1419,42.0,26773.7561744709,Masculino,,3.9474091103968245,Tecnologia,Estrangeiro,Empregado
1420,56.0,128673.95336981407,Masculino,1490.378464400453,23.192213806671845,Varejo,Estrangeiro,Desempregado
1421,52.0,116515.32585536948,Feminino,1490.378464400453,25.114553040084058,Varejo,Brasileiro,Desempregado
1422,20.0,69380.13205649478,Feminino,1490.378464400453,14.609117050275277,Saúde,Estrangeiro,Desempregado
1423,54.0,112288.8946534466,Feminino,,21.41653342045871,Tecnologia,Estrangeiro,Desempregado
1424,61.0,74400.74078874628,Feminino,,31.535981237796502,Saúde,Estrangeiro,Empregado
1425,61.0,144112.09949972844,Masculino,,32.72416673286993,Saúde,Estrangeiro,Empregado
1426,47.0,145881.58517825435,Feminino,1490.378464400453,38.31648302862593,Educação,Brasileiro,Desempregado
1427,55.0,74099.22197616793,Feminino,,,Varejo,Brasileiro,Desempregado
1428,51.0,131777.7382926085,Feminino,1490.378464400453,22.593657468697064,Tecnologia,Brasileiro,Empregado
1429,29.0,121636.13021218327,Masculino,,7.186278633473839,Educação,Estrangeiro,Empregado
1430,36.0,63749.99214647366,Feminino,,3.990542308113696,Varejo,Estrangeiro,Desempregado
1431,54.0,54004.978612638246,Feminino,1490.378464400453,2.180475596434368,Saúde,Brasileiro,Empregado
1432,61.0,82279.33129910423,Masculino,1490.378464400453,26.66103327141535,Tecnologia,Brasileiro,Empregado
1433,,122668.60507680078,Feminino,,32.30145021591972,Varejo,Estrangeiro,Empregado
1434,27.0,145020.97309109318,Feminino,,20.34735802736316,Saúde,Brasileiro,Empregado
1435,64.0,120447.38360832157,Masculino,,2.1885669933455976,Educação,Estrangeiro,Desempregado
1436,29.0,131900.87312729625,Feminino,1490.378464400453,21.418822983653527,Tecnologia,Estrangeiro,Empregado
1437,33.0,100383.03827131457,Feminino,1490.378464400453,37.42997046098202,Varejo,Estrangeiro,Desempregado
1438,41.0,129425.97885526574,Feminino,,23.90452763729842,Educação,Estrangeiro,Desempregado
1439,36.0,123052.6072504272,Masculino,,,Saúde,Estrangeiro,Empregado
1440,25.0,72123.19274078502,Feminino,1490.378464400453,32.00610593567002,Saúde,Estrangeiro,Desempregado
1441,48.0,93998.78776509014,Feminino,,37.28516399122611,Varejo,Brasileiro,Desempregado
1442,38.0,125594.14024871186,Masculino,1490.378464400453,30.80915062599493,Saúde,Brasileiro,Empregado
1443,34.0,30757.091773744545,Masculino,1490.378464400453,29.908020560523582,Tecnologia,Brasileiro,Empregado
1444,40.0,126009.91029447874,Feminino,1490.378464400453,9.364106598825623,Varejo,Estrangeiro,Empregado
1445,,47236.01550612793,Feminino,1490.378464400453,2.397006212843258,Educação,Brasileiro,Desempregado
1446,33.0,89335.45214017987,Feminino,1490.378464400453,20.703978602152308,Varejo,Estrangeiro,Desempregado
1447,23.0,126034.4299444922,Feminino,1490.378464400453,4.977368317870208,Varejo,Estrangeiro,Desempregado
1448,25.0,56727.63476958686,Masculino,,38.48783505111965,Educação,Estrangeiro,Desempregado
1449,42.0,55725.92991326912,Feminino,1490.378464400453,11.596990505321143,Saúde,Estrangeiro,Empregado
1450,35.0,75345.54980778148,Masculino,1490.378464400453,,Educação,Brasileiro,Desempregado
1451,42.0,136830.3496972043,Masculino,,15.504985008098373,Tecnologia,Brasileiro,Empregado
1452,29.0,25055.347679650986,Feminino,1490.378464400453,12.927769994295097,Saúde,Brasileiro,Empregado
1453,32.0,137672.88708024187,Feminino,,37.406342895064846,Varejo,Estrangeiro,Empregado
1454,43.0,44225.87808020097,Masculino,1490.378464400453,14.532902883448958,Saúde,Brasileiro,Empregado
1455,58.0,148760.79700843524,Masculino,,15.611516346525459,Saúde,Brasileiro,Desempregado
1456,62.0,144355.8741298085,Feminino,,4.243671184516367,Tecnologia,Brasileiro,Empregado
1457,43.0,86834.39869891042,Masculino,1490.378464400453,26.81786661130037,Saúde,Estrangeiro,Desempregado
1458,64.0,89090.03097657852,Feminino,1490.378464400453,11.55357657910054,Saúde,Brasileiro,Empregado
1459,49.0,85193.66753448179,Feminino,1490.378464400453,23.424166713580288,Saúde,Estrangeiro,Empregado
1460,27.0,104430.45570744033,Masculino,1490.378464400453,23.65406816212838,Varejo,Brasileiro,Empregado
1461,33.0,36340.21277936638,Masculino,,28.76798782383068,Saúde,Estrangeiro,Desempregado
1462,24.0,29077.243542695815,Feminino,,29.809659446897648,Educação,Brasileiro,Empregado
1463,34.0,32212.86605198736,Masculino,,20.578097376061578,Saúde,Brasileiro,Empregado
1464,40.0,,Feminino,1490.378464400453,13.23967790413612,Tecnologia,Brasileiro,Empregado
1465,43.0,59443.492402435426,Feminino,,33.498035793389356,Saúde,Estrangeiro,Empregado
1466,38.0,102754.94529637422,Feminino,1490.378464400453,12.394625976339388,Saúde,Brasileiro,Desempregado
1467,39.0,149055.28617184737,Masculino,1490.378464400453,20.30036377877326,Varejo,Brasileiro,Desempregado
1468,24.0,73290.39663455824,Feminino,,16.05010332814912,Educação,Estrangeiro,Empregado
1469,31.0,96730.15676306417,Feminino,1490.378464400453,34.20313543878753,Saúde,Estrangeiro,Empregado
1470,32.0,76950.48698841693,Feminino,,17.27674124583315,Educação,Estrangeiro,Desempregado
1471,24.0,130908.95846523243,Feminino,1490.378464400453,15.443967553499371,Tecnologia,Estrangeiro,Desempregado
1472,26.0,137779.55043277977,Feminino,,,Varejo,Brasileiro,Desempregado
1473,25.0,134669.4515256575,Feminino,1490.378464400453,24.09764439445771,Educação,Brasileiro,Empregado
1474,40.0,146796.5298349072,Feminino,,4.289873339833843,Varejo,Estrangeiro,Desempregado
1475,46.0,28439.898142551912,Feminino,,20.326752253758528,Saúde,Brasileiro,Empregado
1476,35.0,129977.02026819138,Feminino,1490.378464400453,,Tecnologia,Estrangeiro,Desempregado
1477,48.0,118971.52162988666,Feminino,1490.378464400453,39.68299058365425,Varejo,Brasileiro,Desempregado
1478,47.0,53586.8011750456,Feminino,,25.165873358812764,Saúde,Estrangeiro,Empregado
1479,56.0,144540.01167344092,Masculino,1490.378464400453,14.81172265765271,Educação,Brasileiro,Desempregado
1480,,43522.241028743185,Feminino,1490.378464400453,9.046063992084736,Tecnologia,Estrangeiro,Empregado
1481,,109943.74089173855,Feminino,1490.378464400453,34.91320936613281,Tecnologia,Estrangeiro,Desempregado
1482,59.0,53111.277101989064,Feminino,,32.58260848454011,Educação,Brasileiro,Empregado
1483,56.0,78922.58109675933,Masculino,,9.356912831175395,Educação,Brasileiro,Desempregado
1484,34.0,114894.98711807112,Feminino,1490.378464400453,8.025283605862938,Tecnologia,Brasileiro,Desempregado
1485,31.0,95415.58025413084,Masculino,1490.378464400453,28.605471072447024,Varejo,Estrangeiro,Empregado
1486,48.0,78437.72891601396,Feminino,,12.598082476750378,Tecnologia,Brasileiro,Empregado
